ID,Vendor,Text
97,Amazon Appstore for Android Terms of Use,appstore software includes any software we include in an app to enable the drm or for other purpose
98,Amazon Appstore for Android Terms of Use,if you uninstall the appstore software from your device or sign out of your amazon com account in the appstore software you will not be able to access or use any apps on your device that publisher have protected with drm
99,Amazon Appstore for Android Terms of Use,you may not attempt to disable bypass modify defeat or otherwise circumvent the drm or any other security or content protection system used in connection with the amazon appstore
102,Amazon Appstore for Android Terms of Use,3 2 information provided to amazon
104,Amazon Appstore for Android Terms of Use,amazon respect your privacy and the appstore software will not access file or other information on any device where your apps are located that are not used by or otherwise related to the appstore software or performance of the apps
105,Amazon Appstore for Android Terms of Use,the appstore software and apps will provide amazon with information relating to the download use and performance of the appstore software and your apps a well a information regarding the device on which you download and use the appstore software or apps
106,Amazon Appstore for Android Terms of Use,for example the appstore software and apps may provide amazon with information about the device type network connectivity location of the device running an app information about when an app is launched individual session length for apps or why an app may not be working
107,Amazon Appstore for Android Terms of Use,any information we receive is subject to the amazon com privacy notice located at www amazon com privacy
110,Amazon Appstore for Android Terms of Use,3 3 separate license to use apps
112,Amazon Appstore for Android Terms of Use,your use of an app will be governed by the term and condition of an end user license agreement between you and the publisher of the app eula
113,Amazon Appstore for Android Terms of Use,the eula for an app includes the term set forth below the standard eula and any additional end user license term included in the app the publisher eula
114,Amazon Appstore for Android Terms of Use,if there is conflict between the standard eula and the publisher eula the standard eula will control
115,Amazon Appstore for Android Terms of Use,the publisher ha the right to enforce the eula against you
116,Amazon Appstore for Android Terms of Use,if you do not want to comply with the eula for an app you must not use that app
117,Amazon Appstore for Android Terms of Use,amazon is not party to the eula for any app unless amazon is the publisher of that app
118,Amazon Appstore for Android Terms of Use,a used in this section 3 3 the term app doe not include any appstore software included within an app your use of appstore software is instead governed by section 3 1 3 2 above
119,Amazon Appstore for Android Terms of Use,the standard eula includes the following end user license term and if the app doe not include publisher eula these term will constitute the entire eula between you and the publisher
120,Amazon Appstore for Android Terms of Use,the publisher is the licensor of the app
122,Amazon Appstore for Android Terms of Use,ii if the app doe not include publisher eula that specifies app license right publisher grant you limited nontransferable license to download and use the app only for your personal and noncommercial purpose
124,Amazon Appstore for Android Terms of Use,iii you may download additional copy of the app to compatible android device that have been linked to the amazon com customer account that you used to buy the app in accordance with amazon rule and policy for the amazon appstore
126,Amazon Appstore for Android Terms of Use,iv any information that publisher collect from you or your device will be subject to any publisher eula privacy notice or similar term that the publisher provides to you and will not be subject to the amazon com privacy notice
128,Amazon Appstore for Android Terms of Use,you may not modify reverse engineer decompile or disassemble the app in whole or in part or create any derivative work from or sublicense any right in the app unless otherwise expressly authorized in writing by publisher
130,Amazon Appstore for Android Terms of Use,vi the app is protected by copyright and other intellectual property law and treaty
131,Amazon Appstore for Android Terms of Use,unless otherwise expressly stated in the publisher eula publisher or it licensors own all title copyright and other intellectual property right in the app and the app is licensed not sold
133,Amazon Appstore for Android Terms of Use,vii you acknowledge and agree that amazon ha no responsibility or liability with respect to your use of the app or any content or functionality in the app
136,Amazon Appstore for Android Terms of Use,3 4 compliance with law and reservation of right
138,Amazon Appstore for Android Terms of Use,you will use apps in compliance with all applicable law including all export and re export restriction and regulation of the department of commerce and other united state agency and authority that may apply to any app
139,Amazon Appstore for Android Terms of Use,we reserve the right to change remove suspend or disable any app without notice or liability
143,Amazon Appstore for Android Terms of Use,general
