ID,Vendor,Text
119,Youtube Privacy,for legal reasonswe will share personal information outside of google if we have good faith belief that access use preservation or disclosure of the information is reasonably necessary to meet any applicable law regulation legal process or enforceable governmental request
120,Youtube Privacy,we share information about the number and type of request we receive from government in our transparency report
121,Youtube Privacy,enforce applicable term of service including investigation of potential violation
122,Youtube Privacy,detect prevent or otherwise address fraud security or technical issue
123,Youtube Privacy,protect against harm to the right property or safety of google our user or the public a required or permitted by law
124,Youtube Privacy,we may share non personally identifiable information publicly and with our partner like publisher advertiser developer or right holder
125,Youtube Privacy,for example we share information publicly to show trend about the general use of our service
126,Youtube Privacy,we also allow specific partner to collect information from your browser or device for advertising and measurement purpose using their own cooky or similar technology
127,Youtube Privacy,if google is involved in merger acquisition or sale of asset we ll continue to ensure the confidentiality of your personal information and give affected user notice before personal information is transferred or becomes subject to different privacy policy
128,Youtube Privacy,keeping your information securewe build security into our service to protect your information all google product are built with strong security feature that continuously protect your information
129,Youtube Privacy,the insight we gain from maintaining our service help u detect and automatically block security threat from ever reaching you
130,Youtube Privacy,and if we do detect something risky that we think you should know about we ll notify you and help guide you through step to stay better protected
131,Youtube Privacy,we work hard to protect you and google from unauthorized access alteration disclosure or destruction of information we hold including we use encryption to keep your data private while in transit we offer range of security feature like safe browsing security checkup and 2 step verification to help you protect your account we review our information collection storage and processing practice including physical security measure to prevent unauthorized access to our system we restrict access to personal information to google employee contractor and agent who need that information in order to process it
132,Youtube Privacy,anyone with this access is subject to strict contractual confidentiality obligation and may be disciplined or terminated if they fail to meet these obligation
133,Youtube Privacy,exporting amp
134,Youtube Privacy,deleting your informationyou can export copy of your information or delete it from your google account at any time you can export copy of content in your google account if you want to back it up or use it with service outside of google
135,Youtube Privacy,export your data to delete your information you can delete your content from specific google service search for and then delete specific item from your account using my activity delete specific google product including your information associated with those product delete your entire google account delete your informationretaining your informationwe retain the data we collect for different period of time depending on what it is how we use it and how you configure your setting some data you can delete whenever you like such a the content you create or upload
136,Youtube Privacy,you can also delete activity information saved in your account or choose to have it deleted automatically after set period of time
137,Youtube Privacy,other data is deleted or anonymized automatically after set period of time such a advertising data in server log
138,Youtube Privacy,we keep some data until you delete your google account such a information about how often you use our service
139,Youtube Privacy,and some data we retain for longer period of time when necessary for legitimate business or legal purpose such a security fraud and abuse prevention or financial record keeping
140,Youtube Privacy,when you delete data we follow deletion process to make sure that your data is safely and completely removed from our server or retained only in anonymized form
141,Youtube Privacy,we try to ensure that our service protect information from accidental or malicious deletion
142,Youtube Privacy,because of this there may be delay between when you delete something and when copy are deleted from our active and backup system
143,Youtube Privacy,you can read more about google data retention period including how long it take u to delete your information
144,Youtube Privacy,compliance amp
145,Youtube Privacy,cooperation with regulatorswe regularly review this privacy policy and make sure that we process your information in way that comply with it
146,Youtube Privacy,data transferswe maintain server around the world and your information may be processed on server located outside of the country where you live
147,Youtube Privacy,data protection law vary among country with some providing more protection than others
148,Youtube Privacy,regardless of where your information is processed we apply the same protection described in this policy
149,Youtube Privacy,we also comply with certain legal framework relating to the transfer of data
150,Youtube Privacy,when we receive formal written complaint we respond by contacting the person who made the complaint
151,Youtube Privacy,we work with the appropriate regulatory authority including local data protection authority to resolve any complaint regarding the transfer of your data that we cannot resolve with you directly
152,Youtube Privacy,california requirementsthe california consumer privacy act ccpa requires specific disclosure for california resident
153,Youtube Privacy,this privacy policy is designed to help you understand how google handle your information we explain the category of information google collect and the source of that information in information google collect
154,Youtube Privacy,we explain how google us information in why google collect data
155,Youtube Privacy,we explain when google may share information in sharing your information
156,Youtube Privacy,google doe not sell your personal information
157,Youtube Privacy,the ccpa also provides the right to request information about how google collect us and discloses your personal information
158,Youtube Privacy,and it give you the right to access your information and request that google delete that information
159,Youtube Privacy,finally the ccpa provides the right to not be discriminated against for exercising your privacy right
160,Youtube Privacy,we describe the choice you have to manage your privacy and data across google service in your privacy control
161,Youtube Privacy,you can exercise your right by using these control which allow you to access review update and delete your information a well a export and download copy of it
162,Youtube Privacy,when you use them we ll validate your request by verifying that you re signed in to your google account
163,Youtube Privacy,if you have question or request related to your right under the ccpa you or your authorized agent can also contact google
164,Youtube Privacy,the ccpa requires description of data practice using specific category
165,Youtube Privacy,this table us these category to organize the information in this privacy policy
166,Youtube Privacy,category of personal information we collect identifier such a your name phone number and address a well a unique identifier tied to the browser application or device you re using
167,Youtube Privacy,demographic information such a your age gender and language
168,Youtube Privacy,commercial information such a your payment information and history of purchase you make on google service
169,Youtube Privacy,biometric information if you choose to provide it such a fingerprint in google product development study
170,Youtube Privacy,internet network and other activity information such a your search term
171,Youtube Privacy,view and interaction with content and ad
172,Youtube Privacy,chrome browsing history you ve synced with your google account
173,Youtube Privacy,information about the interaction of your apps browser and device with our service like ip address crash report and system activity
174,Youtube Privacy,and activity on third party site and apps that use our service
175,Youtube Privacy,you can review and control activity data stored in your google account in my activity
176,Youtube Privacy,geolocation data such a may be determined by gps ip address and other data from sensor on or around your device depending in part on your device and account setting
177,Youtube Privacy,learn more about google use of location information
178,Youtube Privacy,audio electronic visual and similar information such a voice and audio information when you use audio feature
179,Youtube Privacy,professional employment and education information such a information you provide or that is maintained through g suite account by an organization at which you study or work
180,Youtube Privacy,other information you create or provide such a the content you create upload or receive like photo and video or email doc and spreadsheet
181,Youtube Privacy,google dashboard allows you to manage information associated with specific product
182,Youtube Privacy,inference drawn from the above like your ad interest category
183,Youtube Privacy,business purpose for which information may be used or disclosed protecting against security threat abuse and illegal activity google us and may disclose information to detect prevent and respond to security incident and for protecting against other malicious deceptive fraudulent or illegal activity
184,Youtube Privacy,for example to protect our service google may receive or disclose information about ip address that malicious actor have compromised
185,Youtube Privacy,auditing and measurement google us information for analytics and measurement to understand how our service are used a well a to fulfill obligation to our partner like publisher advertiser developer or right holder
186,Youtube Privacy,we may disclose non personally identifiable information publicly and with these partner including for auditing purpose
187,Youtube Privacy,maintaining our service google us information to ensure our service are working a intended such a tracking outage or troubleshooting bug and other issue that you report to u
188,Youtube Privacy,research and development google us information to improve our service and to develop new product feature and technology that benefit our user and the public
189,Youtube Privacy,for example we use publicly available information to help train google language model and build feature like google translate
190,Youtube Privacy,use of service provider google share information with service provider to perform service on our behalf in compliance with our privacy policy and other appropriate confidentiality and security measure
191,Youtube Privacy,for example we may rely on service provider to help provide customer support
192,Youtube Privacy,advertising google process information including online identifier and information about your interaction with advertisement to provide advertising
193,Youtube Privacy,this keep google service and many of the website and service you use free of charge
