ID,Vendor,Text
86,Duckduckgo Privacy,sure this is better than not doing so but you should note that this doe not make your search history anonymous in the same way that it is at duckduckgo
87,Duckduckgo Privacy,what search engine generally do when they anonymize data is get rid of part of your ip address or turn it into something that doesn look exactly like an ip address
88,Duckduckgo Privacy,and they do the same thing for uniquely identifying cooky
89,Duckduckgo Privacy,however in many case this so called anonymous data can still tie your search together which can be used to reconstruct who you are and what you searched for
90,Duckduckgo Privacy,additionally search engine usually are silent on what they do with the user agent which ha been shown to also have enough information to often be personally identifiable especially if isolated to particular search session day
91,Duckduckgo Privacy,information collected top at duckduckgo no cooky are used by default
92,Duckduckgo Privacy,if you have changed any setting then cooky are used to store those change
93,Duckduckgo Privacy,however in that case they are not stored in personally identifiable way
94,Duckduckgo Privacy,for example the large size setting is stored a l
95,Duckduckgo Privacy,no unique identifier is in there
96,Duckduckgo Privacy,furthermore if you prefer not to use cooky to store setting you can use url parameter instead
97,Duckduckgo Privacy,additionally if you use our bang syntax dropdown which bang you use are stored in cookie so that we can list your most frequently used one on top of the bang dropdown box
98,Duckduckgo Privacy,just like the other setting this information is not saved on our server at all but resides solely on your computer
99,Duckduckgo Privacy,there is also setting to turn this off which you can also set via url parameter
100,Duckduckgo Privacy,particular search are of course not stored
101,Duckduckgo Privacy,an example cookie might look like php 2 amp yelp 19 amp java 4
102,Duckduckgo Privacy,we also save search but again not in personally identifiable way a we do not store ip address or unique user agent string
103,Duckduckgo Privacy,we use aggregate non personal search data to improve thing like misspelling
104,Duckduckgo Privacy,similarly we may add an affiliate code to some ecommerce site e
105,Duckduckgo Privacy,amazon amp
106,Duckduckgo Privacy,ebay that result in small commission being paid back to duckduckgo when you make purchase at those site
107,Duckduckgo Privacy,we do not use any third party to do the code insertion and we do not work with any site that share personally identifiable information e
108,Duckduckgo Privacy,name address etc
109,Duckduckgo Privacy,via their affiliate program
110,Duckduckgo Privacy,this mean that no information is shared from duckduckgo to the site and the only information that is collected from this process is product information which is not tied to any particular user and which we do not save or store on our end
111,Duckduckgo Privacy,it is completely analogous to the search result case from the previous paragraph we can see anonymous product info such that we cannot tie them to any particular person or even tie multiple purchase together
112,Duckduckgo Privacy,this whole affiliate process is an attempt to keep advertising to minimal level on duckduckgo
113,Duckduckgo Privacy,finally if you give u feedback it may be stored in our email
114,Duckduckgo Privacy,however you can give anonymous feedback by not entering your email or other personal info on the feedback form
115,Duckduckgo Privacy,information shared top if you turn redirects off in the setting and you don either turn post on or use our encrypted site then your search could leak to site you click on
116,Duckduckgo Privacy,yet a explained above this doe not happen by default
117,Duckduckgo Privacy,also like anyone else we will comply with court ordered legal request
118,Duckduckgo Privacy,however in our case we don expect any because there is nothing useful to give them since we don collect any personal information
119,Duckduckgo Privacy,other other search engine top if you care about search privacy you might also want to check out these other search engine that take it seriously by default
120,Duckduckgo Privacy,ixquick privacy policy each doe thing bit differently in term of privacy and very differently in term of result
121,Duckduckgo Privacy,and not all go a far a duckduckgo in some aspect
122,Duckduckgo Privacy,however none store your personal information by default which make them all pretty safe in our opinion
123,Duckduckgo Privacy,update top if this policy is substantively updated we will update the text of this page and provide notice to you at http duckduckgo
124,Duckduckgo Privacy,com about by writing updated in red next to the link to this page in the footer for period of at least 30 day
125,Duckduckgo Privacy,feedback top gabriel weinberg am the founder of duck duck go and personally wrote this privacy policy
126,Duckduckgo Privacy,if you have any question or concern please submit feedback
127,Duckduckgo Privacy,add duckduckgo to firefox duckduckgo
128,Duckduckgo Privacy,privacy simplified
