ID,Vendor,Text
45,Fandango Privacy,provide the service personalize your experience send you marketing communication provide seamless experience across platform and device build and manage business to business relationship market and advertise for third party advertising provider analytics provider marketer partner such a for sweepstakes partner consumer data resellers public record database social medium information for example if you interact with u through social medium service or log in using social medium credential depending on your social medium setting we may have access to your information from that social network such a your name email address friend list photo age gender location birthday social networking id current city your comment about the service and the people site you follow
46,Fandango Privacy,provide the service personalize your experience send you marketing communication provide seamless experience across platform and device market and advertise for third party social medium network partner of social medium network advertising provider analytics provider marketer partner such a for sweepstakes partner consumer data resellers additional information that we collect for business relationship only category of personal information we collect purpose of use source of information business contact information for example company name your name email address and job
47,Fandango Privacy,build and manage business relationship you your company trade association social medium business data resellers due diligence information for example contact information nationality job title age date of birth gender country of residence employment and education information public religious political or trade union role personal and professional affiliation connection to criminal activity or offense related to money laundering
48,Fandango Privacy,compliance and risk management activity for business relationship your or your company response to our due diligence question third party compliance screening tool and database such a those provided by lexisnexis risk solution
49,Fandango Privacy,click here for more information
50,Fandango Privacy,additional information on purpose of use provide the service for example responding to your request or inquiry including technical support sending you service related communication providing ticketing payment service mapping guidance and offer displaying content you generate such a video and comment carrying out research and analytics for us including improving the service and developing new one processing your information for promotional campaign such a sweepstakes and contest and for survey online and offline panel and focus group personalize the experience for example providing you with customized product experience including personalized newsletter viewing and other content recommendation from our partner and other organization
51,Fandango Privacy,providing you with advertising based on your activity and interest including at household level creating and updating profile and audience segment that can be used for analytics interest based advertising and marketing on the service television third party service and platform mobile apps and or website connected device and offline using inference about your preference and interest for any and all of the above purpose send marketing communication with consent if required for example sending you newsletter survey and information about product service and promotion provide seamless experience across platform and device for example identifying you when you log into the service on multiple device or web browser to provide continuity and to match your interest across device for the purpose of analytics advertising reporting and to improve the service identifying you if your device have attribute suggesting that they may be used by the same individual or household for purpose of analytics advertising reporting and to improve the service build and manage business relationship for example pursuing potential business opportunity including identifying and contacting the correct person within the company sending communication for business purpose sending event invitation marketing email and campaign and tracking the effectiveness of such communication providing business contact with access to our system and managing that access market and advertise for third party for example send you newsletter promotional email survey and information about product service and promotion offered by our partner and other organization with which we work customize content that our third party partner deliver on the service e
52,Fandango Privacy,personalized third party advertising create and update inference about you and audience segment that can be used for interest based advertising and marketing on the service third party service and platform and mobile apps create profile about you including adding and combining information we obtain from third party and matching your interest across device which may be used for third party marketing and advertising on the service television third party service and platform mobile apps and or website connected device and offline compliance and risk management activity for business relationship for example compliance with law and regulation managing third party and other risk to our business protecting the reputation of our business following the principle of ethical business conduct set out in our code of conduct protect our user service and property for example protecting the safety and security of user and visitor to the service protecting our digital and physical property detecting and preventing other activity that may be illegal or in violation of our term of service we may combine all the information we collect from or receive about you for the outlined purpose
53,Fandango Privacy,we may aggregate or deidentify your information and may use share rent or sell aggregated or deidentified information for any purpose and such information is not subject to this privacy policy
54,Fandango Privacy,sale of personal information if you or someone acting on your behalf would like to request that we do not sell your personal information you can either click here for such request or send an email to donotsell fandango
56,Fandango Privacy,you will also need to clear your cooky and re set your maid a referenced in the link
57,Fandango Privacy,for more information about how to opt out of receiving targeted advertising from certain third party advertiser please see our cooky notice
58,Fandango Privacy,for vudu which fandango acquired from walmart if you are california resident and you or someone acting on your behalf would like to request that vudu doe not sell your personal information you can either click here or call 800 925 6278 and walmart will process your request on vudu behalf
60,Fandango Privacy,when we share your information we may share your information with theater and event provider we may share information so that they may admit you or address customer service issue at the theater or venue or help process your ticketing or transaction or otherwise to fulfill the service
61,Fandango Privacy,advertiser advertising network and other third party we may share information about how you use the service and interact with content or ad to better tailor service product marketing and advertising on the service and on third party platform
62,Fandango Privacy,to enable these purpose we may share certain demographic information user generated content device information and identifier connection and usage data geolocation data public and commercial information and social medium information
63,Fandango Privacy,these third party may use their own tracking technology to collect or request information about you please see our cooky notice
64,Fandango Privacy,partner we may share your information with third party partner
65,Fandango Privacy,for instance if you enter contest promotion or sweepstakes sponsored by third party we may share the information you provide for that entry with the sponsor
66,Fandango Privacy,depending on the partnership we may share certain information including contact information at your direction identification and demographic information transactional information user generated content that you provide research and feedback device information and identifier connection and usage information public and commercial information and social medium information
67,Fandango Privacy,we may also share your information with third party that provide video locker service if you purchase movie or other show to view at home
68,Fandango Privacy,example of such third party would be movie anywhere
69,Fandango Privacy,similarly we may share your information with the provider of loyalty program if you take an action in the service indicating that you would like to obtain benefit under such program through activity on the service
70,Fandango Privacy,social network we may share your information with social medium platform for example if you click on facebook like button on the service the like may appear on your facebook account
71,Fandango Privacy,to control this sharing of information please review and adjust your privacy setting for the relevant social network
72,Fandango Privacy,depending on your privacy setting and action on such network we may share contact information identification and demographic information user generated content device information and identifier connection and usage data and social medium information
73,Fandango Privacy,service provider we engage vendor to perform service for business purpose on our behalf and share information with them to enable them to provide u with such service including research and analytics hosting transaction and payment processing promotion administration fraud prevention identity management acquisition and other service
74,Fandango Privacy,service provider may use such information for their operational purpose in order to provide their service to u
75,Fandango Privacy,research and measurement company we may share information about content you view on the service with video measurement service such a nielsen tv rating a well a other analytics provider
76,Fandango Privacy,see your right and your choice section for more information
77,Fandango Privacy,search engine you may be able to engage with other member of the service or the public
78,Fandango Privacy,this may make the name and photo associated with your profile and any comment or user generated content you provide visible to other member of the service or the general public
79,Fandango Privacy,if the information is available to the general public it may also be searchable by search engine
80,Fandango Privacy,law enforcement regulator anti fraud coalition and other group we share any of the category of information we collect a appropriate with these third party in order to protect and enforce the legal right privacy and safety of ourselves and our visitor
81,Fandango Privacy,protect against possible fraud or other illegal activity
82,Fandango Privacy,respond to request from government and other authority
83,Fandango Privacy,and otherwise comply with legal process
84,Fandango Privacy,other sharing we may share information about you often along with hashed or masked identifier with third party so they may better personalize your experience with them and the advertising and other offer they show or otherwise send you and to determine advertising effectiveness
85,Fandango Privacy,with your appropriate consent when required and consistent with applicable law we may share your video viewing behavior with third party including service provider advertising company analytics partner and social medium site
86,Fandango Privacy,sale or transfer of all or part of our business or asset in the event that fandango or any fandango business is involved in merger acquisition transfer of control bankruptcy reorganization or sale of asset or diligence associated with such matter we may sell or transfer the information described in this privacy policy a part of that transaction
87,Fandango Privacy,sale of personal information under california law certain of the information sharing described above may be categorized a the sale of personal information under certain circumstance
88,Fandango Privacy,california law broadly defines sale in way that may include allowing third party to receive certain information such a cooky ip address and or browsing behavior to add to profile about your device browser or you
89,Fandango Privacy,this profile may enable delivery of interest based advertising on the service or other site
90,Fandango Privacy,depending on what service you use we may share the following category of information for such advertising which may be considered sale a defined by california law identification and demographic
91,Fandango Privacy,device information and identifier such a ip address and unique advertising identifier and cooky
92,Fandango Privacy,connection and usage information such a browsing history or app usage
93,Fandango Privacy,geolocation information such a city
94,Fandango Privacy,and inference data
95,Fandango Privacy,to the extent that it doe constitute such sale you may opt out of that sale through the mechanism described below
97,Fandango Privacy,legal base for use of your information law other than the federal state and local law of the united state do not apply to our watch at home movie service e
98,Fandango Privacy,fandangonow go and vudu a content from those service can be viewed only in the united state
99,Fandango Privacy,similarly for our movie ticketing service e
100,Fandango Privacy,flixster fandango
101,Fandango Privacy,com and movietickets
102,Fandango Privacy,com the only law that shall apply are the law of the country in which the theater ticketed by each respective service are located
103,Fandango Privacy,the information set forth below in this section is applicable only to european user of rotten tomato
104,Fandango Privacy,it supplement certain section of this privacy policy and provides additional information that should be read together with other section of this privacy policy
105,Fandango Privacy,to the extent there is any conflict between this section and another section of this privacy policy this section shall govern
106,Fandango Privacy,when this policy mention fandango we our or u it refers to the company or company responsible for your information under this privacy policy or data controller
107,Fandango Privacy,this includes fandango medium llc and fandango owner a defined above currently nbcuniversal llc and warner bros please see above for further information on these company
108,Fandango Privacy,the law of some jurisdiction such a the european union require company to tell you about the legal basis for using sharing or disclosing your information
109,Fandango Privacy,to the extent those law apply we may rely on the following legal base performance of contract where use of your information is necessary to provide you with the service under contract for example the term of service
110,Fandango Privacy,legitimate interest where use of your information is necessary for our or others legitimate interest and where the use is not outweighed by your right and interest
111,Fandango Privacy,below are some example of such interest providing the service improving the service and developing new one recognizing and better understanding our user including across platform conducting security and fraud prevention activity marketing and promoting our content and service building and managing business relationship conducting compliance and risk management activity providing and managing access to our system legal obligation where use of your information is necessary to comply with law and regulation such a those relating to anti bribery and corruption and anti money laundering complying with request from government body or court or responding to litigation
112,Fandango Privacy,with consent we may ask for your consent to process your information in certain way
113,Fandango Privacy,where we rely on this basis you have the right to withdraw your consent at any time please see the your right and your choice section below to do this
114,Fandango Privacy,how long we keep your information we will keep your information only for a long a it is necessary to fulfill the purpose described above unless longer retention is required or permitted by law
115,Fandango Privacy,we may delete or de identify your information sooner if we receive verifiable deletion request subject to exemption under applicable law
116,Fandango Privacy,the retention period that applies to your information may vary depending on the service you use and how you interact with them
118,Fandango Privacy,child the service are not designed or intended for use by child under 13 and thus if you are under 13 we ask that you do not use the service or provide u with any information
119,Fandango Privacy,if we discover that we have inadvertently gathered any such information then we will to the extent required by law delete such information from our record
120,Fandango Privacy,there is one exception to this we may offer service that is directed to child under the age of 13 and if we do it will state that it collect information from child and it will also have separate privacy policy posted detailing the practice specific to that service
121,Fandango Privacy,if parent or guardian becomes aware that his or her child under 13 ha provided u with information without his or her consent he or she should contact u at privacy fandango
124,Fandango Privacy,your right depending on where you live you may have certain right with respect to your information
125,Fandango Privacy,for example under local law you may be able to ask u to provide access to certain information we hold about you in some case in portable format if technically feasible update or correct your information delete certain information restrict the use of your information we will respond within the time period prescribed by applicable law
126,Fandango Privacy,please note that many of the above right are subject to exception and limitation
127,Fandango Privacy,you have the right not to be discriminated against a provided for in applicable law for exercising your right under some local law such a in california
128,Fandango Privacy,some service can be provided only if we have your information therefore deletion of your information will result in termination of such service
129,Fandango Privacy,we will take reasonable step to verify your identity including authenticating you through the email address we have on file
130,Fandango Privacy,we may require further documentation such a password and user id before granting access to your information
131,Fandango Privacy,a you may be aware we recently acquired vudu from walmart and walmart is still providing certain privacy related service for vudu including fulfilling california consumer privacy act ccpa request to the extent required by law
132,Fandango Privacy,you may submit the following type of request a follows request category of information if you or someone acting on your behalf would like to request that we tell you the category of personal information we collect the category of source from which personal information is collected the business or commercial purpose for collecting or selling the personal information the category of third party with which the business share personal information the category of information about you that we sell the category of third party to whom the personal information wa sold or the category of personal information that were disclosed for business purpose you or someone acting on your behalf can either click here for such request or send an email to accessdata fandango
134,Fandango Privacy,a you may be aware we recently acquired vudu from walmart and walmart is still providing certain privacy related service for vudu including fulfilling ccpa request to the extent required by law
135,Fandango Privacy,if you are california resident and you or someone acting on your behalf would like to request that vudu tell you the category of personal information vudu collect the category of source from which personal information is collected the business or commercial purpose for collecting or selling the personal information the category of third party with which vudu share personal information the category of information about you that vudu sell the category of third party to whom the personal information wa sold or the category of personal information that were disclosed for business purpose you or someone acting on your behalf can either click here or call 800 925 6278 and walmart will process your request on vudu behalf
136,Fandango Privacy,request specific information if you or someone acting on your behalf would like to request that we tell you about some of the specific personal information that we hold about you you or someone acting on your behalf can either click here for such request or send an email to accessdata fandango
138,Fandango Privacy,a you may be aware we recently acquired vudu from walmart and walmart is still providing certain privacy related service for vudu including fulfilling ccpa request to the extent required by law
139,Fandango Privacy,if you are california resident and you or someone acting on your behalf would like to request that vudu tell you about some of the specific personal information that vudu hold about you you or someone acting on your behalf can either click here or call 800 925 6278 and walmart will process your request on vudu behalf
140,Fandango Privacy,request deletion if you or someone acting on your behalf would like to request that we delete information that we hold about you you or someone acting on your behalf can either click here for such request or send an email to deletedata fandango
142,Fandango Privacy,note that certain information about you will not be deleted if you request such deletion a may be permitted by law
143,Fandango Privacy,also note that we will not be able to provide you with certain service upon deletion
144,Fandango Privacy,you will also need to clear your cooky and re set your maid a referenced in the link
145,Fandango Privacy,a you may be aware we recently acquired vudu from walmart and walmart is still providing certain privacy related service for vudu including fulfilling ccpa request to the extent required by law
146,Fandango Privacy,if you are california resident and you or someone acting on your behalf would like to request that vudu deletes information that vudu hold about you you or someone acting on your behalf can either click here or call 800 925 6278 and walmart will process your request on vudu behalf
147,Fandango Privacy,do not sell my personal information if you or someone acting on your behalf would like to request that we do not sell your personal information you or someone acting on your behalf can either click here for such request or send an email to donotsell fandango
149,Fandango Privacy,you will also need to clear your cooky and re set your maid a referenced in the link
150,Fandango Privacy,for more information about how to opt out of receiving targeted advertising from certain third party advertiser please see our cooky notice
151,Fandango Privacy,a you may be aware we recently acquired vudu from walmart and walmart is still providing certain privacy related service for vudu including fulfilling ccpa request to the extent required by law
152,Fandango Privacy,if you are california resident and you or someone acting on your behalf would like to request that vudu doe not sell your personal information you or someone acting on your behalf can either click here or call 800 925 6278 and walmart will process your request on vudu behalf
153,Fandango Privacy,please note that you may be located in jurisdiction where we are not obligated or are unable to fulfill request
154,Fandango Privacy,in such case your request may not be fulfilled
155,Fandango Privacy,in addition the above request do not apply to fandango owner who are currently nbcuniversal and warner bros
156,Fandango Privacy,to send them request please visit their website
157,Fandango Privacy,if you have any unresolved concern you may have the right to complain to your local data protection authority
158,Fandango Privacy,additional right for california resident resident of the state of california may request list of all third party to which the service have disclosed certain personal information a defined by california law during the preceding year for those third party direct marketing purpose
159,Fandango Privacy,if you are california resident and want such list please contact u at fandango attn privacy officer 407 n
160,Fandango Privacy,maple dr
161,Fandango Privacy,suite 300 beverly hill ca 90210
162,Fandango Privacy,for all request you must put the statement your california privacy right in the body of your request a well a your name street address city state and zip code
163,Fandango Privacy,in the body of your request please provide enough information for u to determine if this applies to you
164,Fandango Privacy,you need to attest to the fact that you are california resident and provide current california address for our response
165,Fandango Privacy,please note that we will not accept request via the telephone email or by facsimile and we are not responsible for notice that are not labeled or sent properly or that do not have complete information
167,Fandango Privacy,your choice cooky and similar technology we and our service provider advertiser and other third party use cooky and similar technology e
168,Fandango Privacy,http cooky html 5 flash local storage cooky web beacon gifs embedded script etags cache browser and software development kit to recognize you on off and across the service and your device
169,Fandango Privacy,for more information about the use of cooky and similar technology on the service including your opt out choice please see our cooky notice
170,Fandango Privacy,mobile app and connected device depending on the device you use you may be able to manage your advertising and location preference through your device setting and a outlined in our cooky notice
171,Fandango Privacy,many operating system provide their own instruction on how to prevent the delivery of tailored in application advertisement
172,Fandango Privacy,we do not control how the applicable platform operator allows you to manage personalized in application advertisement
173,Fandango Privacy,you should review your device manufacturer support material and or the device setting for the respective operating system for more detail on how to manage such preference
174,Fandango Privacy,you may opt out of location data collection on our mobile app by managing your location preference in the my account section of that app or by disabling the gps service for that app on your mobile device
175,Fandango Privacy,contact privacy fandango
176,Fandango Privacy,com for information about how to opt out from allowing u to have further access to your precise location data
177,Fandango Privacy,please include a much detail a possible when you make request
178,Fandango Privacy,you can stop all collection of information by mobile app by uninstalling the app
179,Fandango Privacy,third party online service the service may contain link to third party service
180,Fandango Privacy,these other site even if co branded a fandango may collect information about you and use this information in accordance with their own privacy policy and term of service
181,Fandango Privacy,we do not control those third party policy or practice
182,Fandango Privacy,where fandango collect personal information on co branded website or service we will provide link to our privacy policy a appropriate
183,Fandango Privacy,in some circumstance we may host some website on behalf of others and those entity may place or permit the placement of cooky and other tracking technology
184,Fandango Privacy,we are not responsible for these tracking practice
185,Fandango Privacy,google map if you use google map google earth a part of the service you agree to comply with the google map google earth additional term of service including the google privacy policy
186,Fandango Privacy,further you agree that google and not fandango shall be responsible for any of your information google receives a result of your use of google map google earth
188,Fandango Privacy,how we protect your information we maintain organizational technical and physical safeguard to help protect the information we collect and use
189,Fandango Privacy,these safeguard vary depending upon variety of factor including the sensitivity of the information we collect and use
190,Fandango Privacy,despite all reasonable practice no security method is infallible
192,Fandango Privacy,international transfer fandango is global company and ha it headquarters in the united state
193,Fandango Privacy,we may transfer your information to those described in this privacy policy outside of your country of residence including in the united state and other country
194,Fandango Privacy,this is necessary to provide the service and for the purpose outlined in this privacy policy
195,Fandango Privacy,data privacy law vary from country to country and they may not be equivalent to or a protective a the law in your home country
196,Fandango Privacy,we take step to ensure that reasonable safeguard are in place with an aim to ensure an appropriate level of protection for your information in accordance with applicable law
197,Fandango Privacy,by providing u with your information you acknowledge any such transfer storage or use
199,Fandango Privacy,update to our privacy policy we reserve the right to amend this privacy policy at any time to reflect change to our practice or the law
200,Fandango Privacy,we will make the revised privacy policy accessible through the service
201,Fandango Privacy,please check the service periodically for update
202,Fandango Privacy,the date at the top of this privacy policy tell you when it wa last updated
203,Fandango Privacy,if we make material change to the way we collect or use your information you will be provided with appropriate notice including but not limited to by posting the updated privacy policy on this website and providing notice in accordance with legal requirement
204,Fandango Privacy,any change to this privacy policy will become effective when the revised privacy policy is posted
205,Fandango Privacy,by continuing to use the service following any change to this privacy policy you acknowledge you have read and understand the updated privacy policy and you understand that we will collect use and share information a stated therein
207,Fandango Privacy,contact u for any question in relation to this privacy policy please contact u at privacy fandango
208,Fandango Privacy,com or fandango attn legal department 407 n
209,Fandango Privacy,maple dr
210,Fandango Privacy,suite 300 beverly hill ca 90210
211,Fandango Privacy,we have separate policy for workforce data which is governed by the policy of our parent company nbcuniversal
212,Fandango Privacy,for example please see the candidate privacy statement to find out more about the information collected during our recruitment process
213,Fandango Privacy,offer receive 6 movie rental when you purchase new edible arrangement movie themed edible box
214,Fandango Privacy,see detail receive 10 reward when you spend 25 on participating product
215,Fandango Privacy,see detail every 4 ticket 5 for you buy ticket
216,Fandango Privacy,earn point
217,Fandango Privacy,get 5 reward for movie on u
218,Fandango Privacy,buy ticket vip world elite mastercard get 2x the point pay with world elite mastercard
219,Fandango Privacy,learn more new coming soon the croods new age 2020 freaky 2020 vanguard 2020 let him go 2020 come play 2020 honest thief 2020 the war with grandpa tenet experience explore movie in theater movie actor and actress mobile new for streaming special offer gift card editorial feature home for the holiday award watch indie movie guide family guide house of scream movie news video movie trailer weekly ticket mom movie minute photo red carpet premiere november celebrity birthday award show red carpet follow u fandango on facebook fandango on twitter fandango on instagram fandango on youtube get update on all thing movie privacy policy thanks for signing up get fandango apps fandango io app fandango android app refund amp
220,Fandango Privacy,exchange help my fandango live chat about fandango career advertising link to u affiliate program fandango reward site index your privacy right privacy policy term and policy adchoices do not sell my personal information california notice fandango affiliated company fandangonow movieclips movie
221,Fandango Privacy,com flixster
222,Fandango Privacy,com movietickets
223,Fandango Privacy,com fandango latin america ingresso 2020 fandango close welcome back to movie theater fandango help you go back to the movie with confidence and peace of mind
224,Fandango Privacy,find open theater near you check theater safety policy contactless ticket purchase contactless ticket entry worry free refund amp
225,Fandango Privacy,exchange see open theater near you got it
