ID,Vendor,Text
70,Amazon Drive and Prime Photos Terms of Use,if you upgrade your service plan the upgrade will take effect immediately
71,Amazon Drive and Prime Photos Terms of Use,unless otherwise specified at the time of your upgrade we will provide you pro rated refund of the fee paid for your prior service plan based on the number of full day remaining in your prior service plan we will charge you the applicable fee for your new service plan and your new service plan term will begin at the time of your payment
72,Amazon Drive and Prime Photos Terms of Use,if you downgrade your service plan the downgrade will take effect immediately
73,Amazon Drive and Prime Photos Terms of Use,unless otherwise specified at the time of your downgrade we will provide you pro rated refund of the fee paid for your prior service plan based on the number of full day remaining in your prior service plan we will charge you the applicable fee for your new service plan and your new service plan term will begin at the time of your payment
74,Amazon Drive and Prime Photos Terms of Use,if you no longer have service plan or exceed your service plan storage limit including by downgrading or not renewing your service plan or no longer qualifying for an additional benefit a described below we may delete or restrict access to your file or limit your account functionality
75,Amazon Drive and Prime Photos Terms of Use,for more information on what may happen to your file if your storage exceeds your service plan storage limit see our help content here
77,Amazon Drive and Prime Photos Terms of Use,2 4 automatic renewal
78,Amazon Drive and Prime Photos Terms of Use,unless you notify u before renewal that you want to cancel or you set your service account to not auto renew your paid service plan will automatically renew at the end of it term and you authorize u without notice unless required by applicable law to collect the then applicable fee and any tax for the renewal plan using any eligible payment method we have on record for you
79,Amazon Drive and Prime Photos Terms of Use,service plan fee and feature may change over time
80,Amazon Drive and Prime Photos Terms of Use,your renewal plan will be the one we choose a being closest to your service plan
82,Amazon Drive and Prime Photos Terms of Use,2 5 additional service benefit
83,Amazon Drive and Prime Photos Terms of Use,we may offer additional service benefit such a incremental storage capacity or free storage of certain file type including in connection with other product and service such a amazon prime additional benefit
84,Amazon Drive and Prime Photos Terms of Use,additional benefit are separate from any service plan and are subject to any additional term and condition provided with the additional benefit or the applicable product or service
87,Amazon Drive and Prime Photos Terms of Use,use of the service
90,Amazon Drive and Prime Photos Terms of Use,3 1 use of your amazon com account
91,Amazon Drive and Prime Photos Terms of Use,you may only use your service plan in connection with one amazon com account
92,Amazon Drive and Prime Photos Terms of Use,you may not share your amazon com username and password with others or use anyone else amazon com username and password
93,Amazon Drive and Prime Photos Terms of Use,you are responsible for maintaining appropriate security and protection of your file
95,Amazon Drive and Prime Photos Terms of Use,3 2 usage restriction and limit
96,Amazon Drive and Prime Photos Terms of Use,the service are offered in the united state
97,Amazon Drive and Prime Photos Terms of Use,we may restrict access from other location
98,Amazon Drive and Prime Photos Terms of Use,there may be limit on the type of content you can store and share using the service such a file type we do not support and on the number or type of device you can use to access the service
99,Amazon Drive and Prime Photos Terms of Use,we may impose other restriction on use of the service
101,Amazon Drive and Prime Photos Terms of Use,3 3 our use of your file
102,Amazon Drive and Prime Photos Terms of Use,we may use access and retain your file in order to provide the service to you enforce the term of the agreement and improve our service and you give u all permission we need to do so
103,Amazon Drive and Prime Photos Terms of Use,these permission include for example the right to copy your file modify your file to enable access in different format use information about your file to organize them on your behalf and access your file to provide technical support
104,Amazon Drive and Prime Photos Terms of Use,amazon respect your privacy and your file are subject to the amazon com privacy notice located here
107,Amazon Drive and Prime Photos Terms of Use,software
110,Amazon Drive and Prime Photos Terms of Use,4 1 use of the software
111,Amazon Drive and Prime Photos Terms of Use,we may make available to you software for your use in connection with the service the software
112,Amazon Drive and Prime Photos Terms of Use,term contained in the amazon com condition of use apply to your use of the software
113,Amazon Drive and Prime Photos Terms of Use,for additional term that apply to certain third party software click here or see the legal third party license or similar setting in the setting menu of the software
115,Amazon Drive and Prime Photos Terms of Use,4 2 information provided to amazon
116,Amazon Drive and Prime Photos Terms of Use,the service and the software may provide amazon with information relating to your use and the performance of the service and the software a well a information regarding the device on which you download and use the service and the software
117,Amazon Drive and Prime Photos Terms of Use,for example this information may include the device type mobile network connectivity location of the device information about when the software is launched individual session length for use of the service content used through the service or occurrence of technical error
118,Amazon Drive and Prime Photos Terms of Use,any information we receive is subject to the amazon com privacy notice
121,Amazon Drive and Prime Photos Terms of Use,change
122,Amazon Drive and Prime Photos Terms of Use,suspension and termination
125,Amazon Drive and Prime Photos Terms of Use,5 1 change
126,Amazon Drive and Prime Photos Terms of Use,we may change suspend or discontinue the service or any part of them at any time without notice
127,Amazon Drive and Prime Photos Terms of Use,if we discontinue the service we will give you prorated refund of any fee paid for your service plan based on the number of full day remaining in your service plan
129,Amazon Drive and Prime Photos Terms of Use,5 2 suspension and termination
130,Amazon Drive and Prime Photos Terms of Use,your right under the agreement will automatically terminate without notice if you fail to comply with it term
131,Amazon Drive and Prime Photos Terms of Use,we may terminate the agreement or restrict suspend or terminate your use of the service at our discretion without notice at any time including if we determine that your use violates the agreement including repeat copyright infringement is improper substantially exceeds or differs from normal use by other user or otherwise involves fraud or misuse of the service or harm our interest or those of another user of the service
132,Amazon Drive and Prime Photos Terms of Use,if your service plan is restricted suspended or terminated you may be unable to access your file you will not receive any refund of fee or any other compensation and your file may be deleted in accordance with our data retention policy available here
135,Amazon Drive and Prime Photos Terms of Use,general
138,Amazon Drive and Prime Photos Terms of Use,6 1 no waiver
139,Amazon Drive and Prime Photos Terms of Use,our failure to insist upon or enforce your strict compliance with the agreement will not constitute waiver of any of our right
141,Amazon Drive and Prime Photos Terms of Use,6 2 amendment
142,Amazon Drive and Prime Photos Terms of Use,we may amend the agreement at our sole discretion by posting the revised term in the service or on amazon com but any increase in fee will not affect the cost of your service plan during it term
143,Amazon Drive and Prime Photos Terms of Use,your continued use of the service or the software after any amendment evidence your agreement to be bound by it
